ames,test[医](检查致癌物质的) 艾姆斯氏试验
amimia,n.[医]表情缺失
aminoaciduria,n.[医]氨基酸尿(症)
amniocentesis,n.[医]羊水诊断
amniography,"n.[医]羊水造影术,羊水照相术"
amnioscopy,n.[医]羊水镜检法
amoebiasis,"n.[医]阿米巴病,变形虫病(尤指原虫寄生肠内引起的阿米巴痢疾)"
amoebocyte,"n.[医]阿米巴样细胞,变形细胞"
amphicrania,n.[医]两侧头痛
amusia,"n.[医]无歌唱能力,失歌症"
amygdalotomy,n.[医]扁桃体部分切除术
anabiosis,"n.[医]回生,复苏"
anacidity,"n.[医]酸缺乏,胃酸缺乏症"
anadenia,"n.[医]腺功能不健全,腺缺失"
anaemia,"n.[医]贫血,贫血症 (Anaemia) var → anemia"
anaemic,"adj.[医]贫血的,患贫血症的"
anaesthesia,"n.[医]感觉缺乏,麻木,麻醉(法)"
analgesia,"n.无痛觉,[医]痛觉丧失"
analgesic,"adj.止痛的,不痛的n.[医]止痛剂"
anamnesis,"n.(尤指对前世生活的)记忆,思想 [医]既往症,既往病历"
anaphrodisia,n.[医]性欲缺失
anaplasia,n.[医]退行发育
anaplastic,"adj.[医]还原成形术的,整形术的,退行发育术的"
anastomose,v.[医](使)吻合vi.(河流等)汇合
anchylosis,"n.(=ankylosis)[医]关节僵硬,[动]长合关节"
ancylostomiasis,n.[医]钩虫病
anencephalia,n.[医]无脑畸型
anencephalic,adj.[医]无脑畸型的
anergy,"n.[医]无反应力,无力"
anetic,"adj.[医]弛缓的,缓和的"
aneuria,"n.[医]脑力衰退,精力衰竭"
aneurismal,adj.[医]动脉瘤的
aneurysmal,adj.[医]动脉瘤的
angina,"n.[医]咽痛,绞痛"
anginal,"adj.[医]心绞痛的,咽炎的"
angiocardiogram,n.[医]心血管X线照片
angiocardioraphy,n.[医]心血管造影术
angiocarpy,n.n.[医]心血管
angiogram,n.[医]血管造影(照)片
angiography,"n.[医]血管造影术,血管照相术"
angiokeratoma,"n.[医]血管角质瘤,血管扩张性疣"
angiology,"n.[医]血管学,血管淋巴学"
angioma,"n.[医]血管瘤,血管肿"
angiomatous,"adj.[医]血管瘤的,血管肿的"
angiopathy,"n.[医]血管病,淋巴管病"
angiosarcoma,n.[医]血管肉瘤
angiotensin,n.[医]血管紧缩素
angiotomy,"n.[医]血管切开术,血管解剖术"
anhematopoiesis,n.[医]无血生成
anhematosis,n.(=anhematopoiesis)[医]无血生成
anhidrosis,"n.[医]汗缺乏,缺汗症"
anhydremia,n.[医]浓血症
anisocoria,n.[医]瞳孔大小不等的
anisocytosis,n.[医]红血球大小不等症
anisometropia,n.[医](两眼)屈光参差症
anodontia,n.[医]先天性无齿症
anonychia,"n.[医]无爪症,先天性无趾和指甲症"
anoopsia,n.[医]上斜视
anopia,"n.[医]上斜眼,无眼"
anopsia,n.[医]上斜视
anorectic,"adj.[心][医]食欲缺乏的,厌食的"
anorgastic,adj.[医]性快感缺乏的
anosmia,n.[医]嗅觉缺失症
anovulation,n.[医]停止排卵
anovulatory,"adj.[医]无卵性的,阻止排卵的"
anoxemia,"n.[医]缺氧血症,血缺氧"
anoxemic,"adj.[医]缺氧血症的,血缺氧的"
anoxia,n.[医]缺氧症
anoxic,adj.[医]缺氧的
anteflexion,n.[医]前屈(尤指子宫前屈)
antenatal,adj.[医]出生前的
anteversion,n.[医]子宫前倾
antevert,vt.[医]使(子宫等)前倾
anthema,"n.[医]疹,皮疹"
anthracoid,"adj.[医]似炭痈的,似痈的,痈状的"
anthracosilicosis,n.[医]碳矽末沉着症
anthracosis,"n.[医]碳末沉着症,煤肺病,矿工黑肺病"
anthropocentric,a. 人类中心说的\n[医] 人类中心的
antiallergenic,adj.&n.[医]抗变应性的(物质)
antiallergic,adj.&n.[医]抗变应性的(物质)
anticancer,adj.[医]抗癌的
anticarious,adj.[医]抗龋的
anticatarrhal,"adj.[医]抗卡他的,消炎的"
antidepressant,"n.[医]抗抑郁剂,抗抑郁病药"
antidiphtheritic,"n.[医]抗白喉血清注射剂adj.预防白喉的,抗白喉的"
antidiuresis,"n.[医]制尿,抑制尿分泌"
antidiuretic,"n.[医]尿分泌抑制剂,抗利尿剂adj.抑制尿分泌的"
antidote,"n.[医]解毒剂,矫正方法"
antiemetic,adj.[医]止呕吐的n.止吐的药
antihistaminic,adj.[医]抗组胺剂的
antiketogenesis,"n.[医]抑制酮体生成,酮体减少"
antileukemie,adj.[医]抗白血病的
antilithic,n.[医]抗结石剂adj.预防结石的
antilysim,n.[医]抗溶素
antilyssic,"adj.[医]预防狂犬病的,抗狂犬病的"
antimalarial,n.[医]抗疟药adj.抗疟的
antimetabolite,n.[医]抗代谢物
antimicrobial,"n.[医]抗菌剂,杀菌剂adj.抗菌的"
antineuritic,adj.[医]抗神经炎的
antiodontalgic,n.[医]止牙痛剂adj.止牙痛的
antiperiodic,"n.[医]抗周期性病药,抗疟药adj.抗周期性病的"
antiperspirant,"n.[医]止汗药,防汗药"
antiphlogistin,"n.[医]消炎膏,消肿膏"
antirachitic,adj.[医]治疗佝偻症的
antirheumatic,"n.[医]治疗风湿药剂adj.治疗风湿病的,防风湿病的"
antisickling,adj.[医]抗(血内)镰形细胞形成的
antisyphilitic,n.[医]治疗梅毒药剂adj.抗梅毒的
anuretic,"adj.[医]尿闭的,无尿症的"
anuria,"n.[医]无尿,无尿症"
anuric,"adj.[医]无尿的,无尿症的"
aortitis,n.[医]主动脉炎
aphasiac,"n.[医]失语症患者,无语言能力者"
aphasic,n.[医]患失语症者adj.失语症的
aphonia,"n.[医]失声,无声"
aphonic,"adj.[医]患失音症的,失音的,[语]不发音的,清音的n.失音症患者"
aplasia,"n.[医]发育不全,成形不完全,先天萎缩"
apocrine,"adj.[医]顶(浆分)泌的,泌离的"
apoplexy,n.[医]中风
appendicectomy,n.[医]阑尾切除(术)
apractic,"adj.[医]运用不能症的,精神性失用症的"
apraxia,"n.[医]运用不能症,精神性失用症"
apraxic,"adj.[医]运用不能症的,精神性失用症的"
arbo,"adj.[医]由节肢动物(如蚊虫等)传播的,虫媒的"
arenation,n.[医]热砂浴
arginaemia,n.[医](缺乏精氨酸酶引起的) 先天性精氨酸代谢失常
ariboflavinosis,n.[医]核黄素缺乏病
arrhythmia,"n.[医]心律不齐,心律失常"
arthralgia,n.[医]关节痛
arthralgic,adj.[医]关节痛的
arthrodesis,"n.[医]关节固定术,人为关节强硬术"
arthrogryposis,n.[医]关节弯曲
arthroscope,n.[医]关节内窥镜
arthroscopy,n.[医]关节(内窥)镜检查
arthrotomy,n.[医]关节切开(术)
arthrotropic,"adj.[医]亲关节的,向关节的 致关节疾病的"
arytenoidectomy,n.[医]杓状软骨切除术
asbestosis,n.[医]石棉沉滞症
asbestotic,"adj.[医]患石棉肺的,有石棉沉着病症状的"
ascites,n.[医]腹水
asonia,n.[医]音盲(不能辨别音调)
aspermia,"n.[医]射精不能,精液缺乏,无精虫"
astasia,n.[医]不能站立
asterixis,n.[医]无保持固定姿势之能力
asthenope,n.[医]患弱视症的人
asthenopia,n.[医]弱视的
asthenopic,adj.[医]弱视的
asthma,n.[医]哮喘
astigmatism,"n.[医]散光,因偏差而造成的曲解或错判"
astigmia,n.[医]散光
astrictive,"adj.止血的,使收缩的n.[医]收敛剂"
astrocytoma,n.[医]星细胞瘤
asynergia,n.[医]协同不能
asynergy,"n.[医]不能协同,不能共济n.[医]协同不能"
atactic,"adj.不规则的,[医]协同不能的,[语]不合语法的"
ataraxy,"n.[医]心气和平,心神安定"
ataxia,"n.[医]共济失调,运动性共济失调,混乱,无秩序"
ataxic,"adj.[医]共济失调的,混乱的"
atelectasis,n.[医](出生时肺的)肺膨胀不全
atelectatic,adj.[医]肺膨胀不全的
atherogenesis,n.[医]动脉粥样化形成
atherogenic,adj.[医]导致动脉粥样化的
atheromatosis,n.[医]动脉粥样化症
atheromatous,"adj.[医]动脉粥样化的,粉瘤的"
atherosclerosis,n.[医]动脉硬化症
atherosclerotic,n.[医]动脉粥样硬化患者adj.动脉粥样硬化的
atherosis,n.[医]动脉粥样化
athetoid,"adj.[医]指痉病的,手足徐动症的"
athetosis,"n.[医]指痉病,手足徐动症"
athymic,adj.[医]无胸腺的
atonicity,"n.[医]张力缺乏,弛缓"
atony,"n.[医](尤指收缩器官的)张力缺乏,迟缓,[语]无重音,无重读"
atopic,adj.[医]遗传性过敏症的
atopy,n.[医]遗传性过敏症
atresia,"n.[医]闭锁,不通"
atresic,"adj.[医]闭锁的,不通的"
atretic,"adj.[医]闭锁的,不通的"
atrophy,"n.[医]萎缩,萎缩症"
atropinization,n.[医]阿托品化(指受阿托品影响而呈现的生理状态)
aura,"n.气氛,气味,(圣象头部的)光环 [医]先兆,预感"
aurae,"n.pl.气氛,气味,(圣象头部的)光环 [医]先兆,预感"
auriscopic,adj.[医]耳镜的
auriscopy,n.[医]耳镜使用法
auscultate,v.[医] 听诊
auscultation,n.[医] 听诊
auscultative,"adj.[医]听诊的,听诊性质的"
auscultatory,adj.[医] 听诊的
autograft,"n.[医]自体移植物(如皮肤,组织等)"
autoinoculation,"n.[医]自体接种,自身接种(指注射自体菌苗或疾病从身体的一部分扩散到另一部分)"
autoplastic,"adj.[医]自体移植的,自体成形术的"
autoplasty,n.[医]自身组织移植手术
avirulent,"adj.[医](细菌等)无毒力的,无致病力的,无毒性的"
avulsed,adj.[医](伤口的组织等)被撕开的
axotomy,n.[医](神经细胞)轴索显微外科术
azoospermia,"n.[医]精子缺乏,精子缺乏活力"
azotemia,n.[医]氮血(症)
azoturia,"n.[医]氮尿,氮尿症"
azygography,n.[医]奇静脉造影术
bacteriostatic,"a. 抑制细菌的\n[医] 制菌的, 制菌剂"
bacteriuria,"n.[医]细菌尿,菌尿症"
bagassosis,"n.[医]甘蔗渣(尘沉着) 病,甘蔗渣尘肺"
ballistocardiogram,bE9lIstEJ`B:dIE^rAm/n.[医]kB: dIE^rB: f/n.心冲击(描记)图
baragnosis,n.[医]重觉丧失
basophobia,n.[医]步行恐怖
bebeerine,n.[医]比比林(一植物碱)
beriberi,n.[医]脚气病
bigeminy,n.[医]二联脉
bioglass,n.[医]生物玻璃(指用于修复动物骨骼等的钙磷生物材料)
biopsy,"n.[医]活组织检查,活组织切片检查"
bioscopy,n.[医]生死检定(法)
blackwater,n.[医]黑尿病
blain,"n.[医]脓疱,水疱,痘"
blastomycosis,n.[医]芽生菌病
bleareye,n.[医]睑缘炎
blepharitis,n.[医]睑炎
borborygmus,n.[医]腹鸣
bornholm,disease[医]流行性胸(肌)痛
brachydactyly,n.[医]短指(或短趾)畸形
bradycardia,n.[医]心搏徐缓
bradypepsia,n.[医]消化徐缓
bronchiectasis,n.[医](细) 支气管扩张
bronchitic,adj.[医]支气管炎的
bronchitis,n.[医]支气管炎
bronchoconstriction,"n. [医]支气管缩小,支气管狭窄"
bronchography,n.[医]支气管造影(术)
bronchopneumonia,n.[医]支气管肺炎
bronchoscope,n.[医]气管镜
bronchoscopy,n.[医]支气管镜检(查)
bronchotomy,n.[医](支)气管切开术
bronchus,n.[医]支气管
bruxism,"n.[医]磨牙症,夜间磨牙"
bubo,n.[医]腹股沟腺炎
bubonic,adj.[医]腹股沟腺炎的
bullous,"adj.[医]大疱的,大泡的"
bunion,n.[医]姆囊炎(大趾内侧的肿炎)
bursectomy,n.[医]黏液囊切除术
cachectic,"adj.[医]恶病的,极瘦弱的"
cachexia,"n.[医]恶疾,萎靡不振,极瘦弱,萎靡不振n.[医]恶病体质,恶病质"
cacogastric,adj.[医] 消化不良的
cacotrophia,n.[医]营养不良
calcinosis,n.[医](普遍性) 钙质沉着
calciphylaxis,"n.[医]钙化防御,钙化防卫"
calefacient,"adj.增温的,变暖的n.增温物质,[医]发暖剂"
calmative,adj.[医]使镇静的n.[药]镇静剂
canalization,"n.开凿运河,运河网 [医]造管术"
candidiasis,n.[医]念珠菌病
canker,"n.[医]溃疡,[植](树的)癌肿病,腐败vi.患溃疡,腐蚀,溃烂vt.使患溃疡,使腐蚀"
canthus,"n.[医]眼睛的两端,眼角,眦"
capsulitis,"n.[医]囊炎,被膜炎 晶状体炎"
capsulotomy,"n.[医]囊切开术,被膜切开术 晶状体切开术"
carbuncle,"n.红榴石,红宝石,[医] 痈"
carcinogenesis,"n.[医]癌发生,致癌作用"
carcinogenicity,"n.[医]致癌力,致癌性"
carcinoma,n.[医]癌科
carcinomatosis,n.[医]癌扩散
cardiodynia,"n.[医]心痛,胸痛"
cardiogenic,"adj.[医]心脏性的,心原性的"
cardiograph,n.(=electrocardiogram)[医]心(动)电(流)图
cardiology,n.[医]心(脏)病学
cardiomegaly,n.[医]心脏扩大症
cardiometer,"n.[医]心力测量器,心力计"
cardiomyopathy,n.[医](尤指原发性的)心肌症
cardiopathy,n.[医]心脏病
cardiopulmonary,"adj.[医]心肺的,与心肺有关的"
cardiorespiratory,adj.[医]心和肺的
cardiosclerosis,n.[医]心硬化
cardioscope,"n.[医]心脏检查器,心脏镜"
cardiotachometer,"n.[医]心动计数器,心率计"
cardiotomy,"n.[医]心切开术,贲门切开术"
cardiotoxic,adj.[医]心脏中毒的
cardioversion,"n.[医]心律转变法,复律法"
cardioverter,"n.[医]心律转变器,复律器"
caries,"n.[医]龋,骨溃疡"
carminative,adj.[医]排出胃肠气体的n.驱风剂
catagmatic,"adj.[医]骨折的,断骨的,有接合断骨之力的"
catalepsis,"n.(=catalepsy)[医]全身僵硬症,强直性昏厥"
catalepsy,"n.(=catalepsis)[医]全身僵硬症,强直性昏厥"
cataleptic,adj.[医]全身僵硬症的n.全身僵硬症病人
catamenia,n.[医]月经
cataplexy,"n.[医]昏倒,猝倒"
catharsis,"n.[医]导泻(尤指通便),泻法,[精神病](精神或心理)疏泄,宣泄"
catheter,"n.[医]导尿管,尿液管,导管"
catling,"n.小猫,肠线,[医](外科手术用)两刃切断刀"
causalgia,n.[医]灼痛
cecopexy,n.[医]盲肠固定术
celioscope,n.[医]腹腔镜
celiotomy,"n[医].剖腹手术,开腹术"
cellulitis,n.[医]蜂窝织炎
celoscope,n[医].(=celioscope)腹腔镜
celotomy,"n.[医]绞窄赫尼亚切开术,疝切开术"
cephalalgia,n.[医]头痛
cephalitis,n.[医]脑炎
cerebromalacia,n.[医]脑软化
cerebrosclerosis,n.[医]脑硬化
cerebrotomy,"n.[医]脑切开术,剖脑术"
cerebrovascular,adj.[医]脑血管的
chafing,n.[医]皮肤发炎
chancre,"n.[医]下疳,硬性下疳"
chancriform,adj.[医]下疳似的
chancroid,n.[医]软性下疳
charbon,n.[医]炭疽
cheilitis,n.[医]唇炎
cheiloplasty,n.[医]唇成形术
chemoimmunotherapy,n.[医]化学免疫疗法
chemomorphosis,"n.[医]化学性变态,化学诱变"
chemopsychiatry,n.[医]精神病化学疗法
chemosurgery,"n.[医]化学外科,化学外科治疗"
chincough,n.[医]百日咳
chiromegaly,n.[医]巨手畸形
chiroplasty,n.[医]手造形术
chirospasm,n.[医]手痉挛
chloasma,n.[医]黄褐斑
chloracne,n.[医]氯痤疮
chlorhexidine,"n.[医]洗必太,双氯苯双胍己烷(防腐消毒药)"
cholangiography,n.[医]胆管造影术
cholecystitis,n.[医]胆囊炎
cholecystography,n.[医]胆囊照相术
cholecystokinetic,adj.[医]促胆囊收缩的
cholecystostomy,n.[医]胆囊造口术
cholecystotomy,n.[医]胆囊切除术
choledochostomy,n.[医]总胆管造口术
choledochotomy,n.[医]总胆管切除术
cholelithiasis,n.[医]胆石病
cholera,n.[医]霍乱
choleraic,"adj.[医]霍乱的,霍乱性的,类似霍乱的"
cholestasis,n.[医]胆汁郁积
cholesterolemia,n.[医]胆醇血症
cholinomimetic,"adj.[医]类胆碱(作用)的,拟胆碱 (作用)的"
chondroma,n.[医]软骨瘤
chondrosarcoma,n.[医]软骨肉瘤//tous//adj.软骨肉瘤的
chordoma,"n.[医]脊索癌,脊索瘤"
chorea,n.[医]舞蹈病
choreic,adj.[医]舞蹈病的
choreiform,adj.[医]舞蹈病样的
choreoid,adj.[医]舞蹈症的
choriocarcinoma,n.[医]绒(毛)膜癌
choroideremia,n.[医]无脉络膜
chromatolysis,n.[医]染色质色原溶解
chromatolytic,adj.[医]染色质色原溶解的
chromatopsia,n.[医]色视症 部分色盲
chromatoscope,n.[医]彩光折射率计
chromidrosis,n.[医]色汗症
chrysarobin,"n.[医]柯桠素,驱虫豆素"
chthonophagia,n.[医]食土癖
chylothorax,"n.[医]乳糜性水胸,乳糜胸"
cicatricial,adj.[医][植]瘢痕的
cineangiocardiography,"n.[医]心血管活动摄影术,心血管荧光电影照相术"
cineangiogram,"n.[医]血管荧光电影记录,脉搏电影描记图"
cineangiography,"n.[医]血管活动摄影术,血管荧光电影照相术"
cinefluoroscopy,n.[医]荧光屏电影摄影检查术
cingulotomy,n.[医](脑)扣带束切开术(一种精神外科手术)
circumcise,"v.[宗]除去邪念,净心v.[医] 割包皮[阴蒂]"
cirrhosis,n.[医]硬化
cirrhotic,adj.[医]肝脏硬化症的
claustrophobia,n.[医]幽闭恐怖症
climacteric,"n.转变期,[医]更年期,绝经期,[植]呼吸峰"
clinician,"n.[医]临床医生,临床教师"
clinicopathologic,adj. [医]临床病理(学)的
clofibrate,"n.[医]降固醇酸,安妥明"
clonicity,n.[医]阵挛
clonism,n.[医]抽搐
clonus,"n.[医]阵挛,抽筋"
clownism,"n.滑稽之行为,[医]丑角般身段"
clubhand,n.[医]畸形手
coccidioidomycosis,n.[医]球孢子菌病
coccidiosis,n.[医]球虫病
colectomy,n.[医]结肠切除术
colic,"n.[医]绞痛,疝痛,疝气"
colicky,"adj.[医]疝气痛的,害疝痛病的"
colitis,n.[医]大肠炎
colles,fracture [医]科勒斯氏骨折(桡骨下端骨折)
colocynth,"n.[植]苦西瓜(瓤),[医]用苦西瓜提取的泻药"
colonitis,n.[医]结肠炎
colonoscopy,n.[医]结肠镜检查
colostomy,n.[医]结肠造口术
colotomy,"n.[医]结肠切开术,人工肛门成形术"
colpitis,n.[医]阴道炎
colporrhaphy,n.[医]阴道缝(合)术
colpotomy,n.[医]阴道切开术
commissurotomy,n.[医]连合部切开术
complication,"n.复杂化,(使复杂的)因素n.[医]并发症"
compressor,"n.压缩物,压缩机,[医]收缩肌"
con,"vt.记诵,精读adv.反对地,反面n.反对票,反对论,[医]肺病;console,控制台"
conchitis,"n.[医]鼻甲炎,外耳炎"
concretion,"n.凝固,凝固物,具体化,[地]固结(作用),[医]结石"
concussion,"n.激动,冲击,[医]震荡"
condyloma,n.[医]湿疣
congest,"vt.使充满,使拥塞,[医]使充血vt.充塞,充血,拥挤"
conglutinant,"adj.[医]促创口愈合的,粘合的"
conjunctivitis,n.[医]结膜炎
constipated,adj.[医]患便秘症的
consultation,"n.请教,咨询,磋商,[医]会诊"
contrecoup,"n.[医]对侧伤,对侧外伤"
copaiba,n.[医]柯拜巴脂
copremia,n.[医]毒毒血症
copremic,adj.[医]毒毒血症的
cordotomy,"n.[医]脊髓前侧柱切断术,脊髓索切开术"
corn,"n.<美>玉米,<英>谷物,五谷,[医]鸡眼vt.腌(肉等)"
cornea,n.[医]角膜
corneal,adj.[医]角膜的
corneitis,n.[医]角膜炎
cornification,"n.[医]角化,角质化"
correspondence,"n. 相符, 通信, 信件 [医] 对应, 相对"
corybantism,"n.[医]狂乱,精神狂乱"
coryza,"n.[医]鼻炎,伤风"
costalgia,n.[医]肋骨痛
costectomy,n.[医]肋骨切除术
costotome,"n.[医]肋骨刀,肋骨剪"
costotomy,n.[医]肋骨切开术
counterelectrophoresis,n.[医]对流电泳(用以检测与肝炎相关的抗原)
counterirritant,"n.[医]反刺激剂(药物,敷于皮肤上,激起痛楚,以减轻他处一个更强烈的痛苦)"
counteropening,"n.[医]相对切口,对侧切口"
counterpulsation,n.[医]反搏
countershock,"n.[医](治疗心房纤维性颤动的)对抗电震,对抗休克"
cowpox,n.[医]牛痘
coxalgia,n.[医]股关节痛
coxitis,n.[医]髋关节炎
cranialgia,n.[医]头痛
craniopharyngioma,n.[医]颅咽管瘤
cranioplasty,"n.[医]头颅造形术,头颅成形术"
cranioscopy,"n.[医]颅检查术,颅相学"
craniotomy,"n.[医]颅骨切开术,穿颅术"
craterization,n.[医]火山口状骨切除术
cretin,n.[医]白痴病患者
cretinism,"n.[医]白痴病,呆小症"
crisis,"n.疾病的转折点(或转好或恶化),决定性时刻,危机,危险期,历史上的紧要关头,[医]危象,转换期"
crossbirth,n.[医]横产
croupous,"adj.[医]患格鲁布性之病的,格鲁布性的"
crowbill,n.[医]喙状钳子(从伤口取出子弹等用的手术钳)
crownwork,"[医]齿冠成形术,人造齿冠"
cryoextraction,n.[医]冷冻(内障)摘出术
cryoextractor,n.[医]冷冻(内障)摘出器
cryonics,n.[医]人体冷冻法
cryptococcosis,n.[医]隐球菌病
cryptogenic,"a[医]隐发性的,病源不明的"
cryptorchidism,n.[医]隐睾病
cryptorchism,n.[医]隐睾病
culdotomy,n.[医]直肠子宫陷凹切开术
curage,n.(=curettage)[医] 刮除术
curettage,n.[医]刮除术
curettement,n.(=curettage)[医] 刮除术
curietherapy,n.[医]镭疗法
cvi,"common variable immunodeficiency [医]普通变异免疫缺陷(症),免疫球蛋白缺少(症)"
cyanopathy,"n.(=cyanosis)[医]发绀,绀色"
cyanosed,"adj.[医]发绀的,绀色的"
cyclopia,n.[医]独眼畸形
cycloplegia,n.[医]睫状肌麻痹
cyclothymia,"n.[医]躁忧性气质,循环性情感气质,躁狂抑郁精神病"
cyclotomy,n.[医]睫状肌(体)切开术
cylindroma,n.[医]圆柱瘤
cylindromatous,adj.[医]圆柱瘤的
cyrtosis,"n.[医]脊椎弯曲,骨弯曲"
cystic,"adj.胞囊的,[医]膀胱的,胆囊的"
cysticercosis,n.[医]囊(尾幼)虫病
cystinosis,"n.[医]胱氨酸病(一种先天性代谢疾患,其特点为胱氨酸尿以及胱氨酸晶体沉积于机体器官内)"
cystinuria,n.[医]胱氨酸尿
cystitis,n.[医]膀胱炎
cystocele,n.[医]膀胱突出症
cystolith,"n.[植]锺乳体,[医]膀胱结石"
cystoma,n.[医]囊瘤
cystoscope,n.[医]膀胱内部检验镜
cystoscopic,adj.[医]膀胱内部检验镜的
cystoscopy,n.[医]膀胱镜检查
cystostomy,n.[医]膀胱造口术
cystotomy,n.[医]膀胱切开术
cystourethrography,n.[医]膀胱尿道X 线照相术
cytomegalic,adj.[医](形成)巨细胞的
cytopathic,adj.[医]细胞病的 引起细胞病变的
cytopathogenic,adj.[医] 致细胞病变的
cytopathy,n.[医]细胞病
cytopenia,n.[医]血球减少
cytophilic,"adj.[医]嗜细胞的,亲细胞的"
cytotechnology,n.[医](鉴定细胞和细胞异常的)细胞技术学
dacryocystorhinostomy,n.[医]泪囊鼻腔造瘘术
dactylitis,"n.[医]指炎,趾炎"
dartre,n.[医]皮肤病(尤指疱疹)
dcs,Dorsal Column Stimulator[医]脊柱刺激器
deafferented,adj.[医]传入神经阻滞的
debridement,"n.[医]清创术,扩创术(即清除伤口腐肉的手术)"
decerebrate,"vt.[ di:`serIbreIt ] [医]去(脑),切除(大脑)"
decidua,"n.[医]蜕膜,经期蜕膜"
decidual,adj.[医]蜕膜的
deciduate,"adj.[医]有蜕膜的,脱落性的"
deciduoma,"n.[医]蜕膜瘤,合胞体瘤"
declot,vt.[医]去除...内的血(凝)块
decompensate,vi.[医]代谢失调
decompensation,"n.[医]补偿不全,呼吸困难,代谢失调"
decongestant,n.[医]解充血药
